time_s,x_M_m,y_M_m,sigma_rad,sigma_deg,lambda_m,x_T_m,y_T_m,r_m,q_rad,q_deg,qdot_rad_s,qdot_deg_s,a_n_m_s2,n_g
0,0,0,0.523598775598299,30,0,8660.25403784439,5000,10000,0.523598775598299,30,0.025,1.43239448782706,25,2.54929053244482
9.19389128341528e-07,0.000796214335824017,0.000459694573321149,0.523598798583029,30.000001316928,0,8660.25357814982,5000,9999.9986825037,0.523598798583029,30.000001316928,0.0250000042890093,1.43239473356919,25.0000042890093,2.54929096980205
1.83877825668306e-06,0.00159242866108208,0.000919389164943072,0.523598821567763,30.0000026338563,0,8660.25311845526,5000,9999.99736500741,0.523598821567763,30.0000026338563,0.0250000085780199,1.43239497931139,25.0000085780199,2.54929140715942
2.75816738502458e-06,0.00238864297577418,0.00137908377486577,0.523598844552501,30.0000039507848,0,8660.25265876069,5000,9999.99604751113,0.523598844552501,30.0000039507848,0.0250000128670318,1.43239522505367,25.0000128670318,2.54929184451691
3.67755651336611e-06,0.00318485727990032,0.00183877840308925,0.523598867537243,30.0000052677135,0,8660.25219906613,5000,9999.99473001485,0.523598867537243,30.0000052677135,0.0250000171560449,1.43239547079602,25.0000171560449,2.54929228187453
8.27450215507375e-06,0.00716592864204152,0.00413725181871842,0.523598982461012,30.0000118523604,0,8660.24990059331,5000,9999.98814253352,0.523598982461012,30.0000118523604,0.0250000386011297,1.43239669950887,25.0000386011297,2.5492944686646
1.28714477967814e-05,0.0111469997400334,0.0064357256918675,0.52359909738488,30.000018437013,0,8660.24760212049,5000,9999.98155505233,0.52359909738488,30.000018437013,0.0250000600462463,1.43239792822355,25.0000600462463,2.54929665545791
1.7468393438489e-05,0.0151280705738755,0.00873420002253684,0.523599212308847,30.0000250216712,0,8660.24530364767,5000,9999.97496757127,0.523599212308847,30.0000250216712,0.0250000814913948,1.43239915694005,25.0000814913948,2.54929884225447
2.20653390801967e-05,0.0191091411435678,0.0110326748107268,0.523599327232911,30.0000316063351,0,8660.24300517485,5000,9999.96838009035,0.523599327232911,30.0000316063351,0.0250001029365752,1.43240038565837,25.0001029365752,2.54930102905429
4.50500672887349e-05,0.0390144900297704,0.0225250556144989,0.523599901854715,30.0000645297393,0,8660.23151281074,5000,9999.9354426877,0.523599901854715,30.0000645297393,0.025000210162955,1.43240652927739,25.000210162955,2.54931196310208
6.8034795497273e-05,0.058919832312183,0.034017447856341,0.523600476478983,30.0000974532847,0,8660.22002044664,5000,9999.90250528835,0.523600476478983,30.0000974532847,0.0250003173901314,1.43241267294205,25.0003173901314,2.54932289723111
9.10195237058112e-05,0.0788251679907707,0.0455098515362986,0.523601051105716,30.0001303769712,0,8660.20852808253,5000,9999.8695678923,0.523601051105716,30.0001303769712,0.0250004246181044,1.43241881665234,25.0004246181044,2.54933383144136
0.000114004251914349,0.0987304970654985,0.0570022666544167,0.523601625734913,30.000163300799,0,8660.19703571843,5000,9999.83663049955,0.523601625734913,30.000163300799,0.025000531846874,1.43242496040828,25.000531846874,2.54934476573284
0.00022892789295704,0.198257043380019,0.114464513819001,0.523604498917869,30.0003279220562,0,8660.13957389791,5000,9999.67194358535,0.523604498917869,30.0003279220562,0.0250010680026708,1.4324556798726,25.0010680026708,2.54939943840871
0.000343851533999731,0.297783424592809,0.171927046944392,0.523607372162443,30.0004925468438,0,8660.08211207739,5000,9999.5072567537,0.523607372162443,30.0004925468438,0.0250016041783835,1.43248640047802,25.0016041783835,2.54945411311544
0.000458775175042422,0.397309640699506,0.229389866036246,0.523610245468638,30.000657175162,0,8660.02465025686,5000,9999.34257000461,0.523610245468638,30.000657175162,0.0250021403740132,1.43251712222459,25.0021403740132,2.54950878985313
0.000573698816085113,0.496835691695748,0.286852971100223,0.523613118836455,30.0008218070109,0,8659.96718843634,5000,9999.17788333806,0.523613118836455,30.0008218070109,0.0250026765895609,1.43254784511239,25.0026765895609,2.54956346862189
0.00114831702129857,0.994463469867422,0.574172786200009,0.523627486599963,30.0016450192209,0,8659.67987933374,5000,9998.35445124377,0.523627486599963,30.0016450192209,0.0250053579661063,1.43270147667172,25.0053579661063,2.54983689293554
