time,phiDeg,thetaDeg,psiDeg,omegaX,omegaY,omegaZ,wheel1,wheel2,wheel3,wheel4,uX,uY,uZ
520,-0.746410217362182,-0.351298550788546,0.264859226105259,3.31378739695997e-05,1.59469803365038e-05,-1.2259433948605e-05,9.78119882207355e-05,3.68658939804973e-05,-7.48625076633182e-05,3.45344225911433e-05,-0.00011775044640004,-5.68043521598022e-05,5.49240494840133e-05
521,-0.744510302265591,-0.350395243405131,0.264169482323348,3.30358325127924e-05,1.58989731362585e-05,-1.22217983453932e-05,9.76353124816485e-05,3.66483153181751e-05,-7.4601124914648e-05,3.44577091066668e-05,-0.00011752948011004,-5.6542482946567e-05,5.47069572862561e-05
522,-0.742616240320028,-0.349494629979274,0.263481824069271,3.29343848409502e-05,1.58511975548541e-05,-1.2184360328291e-05,9.74602767789674e-05,3.64322045483107e-05,-7.43422284298073e-05,3.4381354540665e-05,-0.000117310361078124,-5.62822888474676e-05,5.44921441306504e-05
523,-0.740727997493962,-0.348596697631615,0.262796240542484,3.28335255536419e-05,1.58036520838808e-05,-1.21471183262377e-05,9.7286874747552e-05,3.62175666055665e-05,-7.40858139733202e-05,3.43053605126046e-05,-0.000117093083874151,-5.60237757321659e-05,5.42796048467207e-05
524,-0.738845540066426,-0.347701433566177,0.262112721027708,3.27332492627711e-05,1.57563352091723e-05,-1.21100707707953e-05,9.71150996283981e-05,3.60044057911627e-05,-7.38318766247928e-05,3.42297284442739e-05,-0.000116877642559988,-5.5766948722752e-05,5.40693336932034e-05
525,-0.736968834626255,-0.346808825070702,0.261431254894811,3.26335505941959e-05,1.57092454114985e-05,-1.20732160965855e-05,9.69449442849716e-05,3.57927257924728e-05,-7.35804108036587e-05,3.41544595662406e-05,-0.000116664030709567,-5.5511812217068e-05,5.38613243790635e-05
526,-0.73509784807123,-0.345918859516953,0.260751831598659,3.25344241891741e-05,1.56623811672345e-05,-1.2036552741705e-05,9.67764012179313e-05,3.55825297022677e-05,-7.33314102928064e-05,3.40795549238213e-05,-0.000116452241425342,-5.52583699096785e-05,5.36555700853955e-05
527,-0.733232547607142,-0.345031524360972,0.260074440678946,3.24358647058713e-05,1.5615740949011e-05,-1.20000791481276e-05,9.66094625807068e-05,3.53738200373849e-05,-7.30848682620265e-05,3.40050153833163e-05,-0.000116242267366062,-5.50066248227399e-05,5.34520634766715e-05
528,-0.731372900746769,-0.344146807143304,0.259399071760006,3.2337866820713e-05,1.55693232263426e-05,-1.1963793762102e-05,9.64441201937689e-05,3.5166598757248e-05,-7.28407772910977e-05,3.3930841637613e-05,-0.000116034100747075,-5.47565793105545e-05,5.32507967377912e-05
529,-0.72951887530878,-0.343264695489191,0.258725714550595,3.22404252297763e-05,1.55231264662434e-05,-1.1927695034517e-05,9.628036555931e-05,3.49608672818257e-05,-7.25991293918104e-05,3.38570342123138e-05,-0.000115827733375752,-5.45082350982674e-05,5.30517615753687e-05
530,-0.727670439416557,-0.342385177108718,0.258054358843656,3.21435346500411e-05,1.54771491338089e-05,-1.18917814212665e-05,9.61181898748724e-05,3.47566265090381e-05,-7.23599160297859e-05,3.3783593471058e-05,-0.000115623156659581,-5.42615932937464e-05,5.28549492450777e-05
531,-0.725827561496954,-0.341508239796944,0.257384994516067,3.2047189820656e-05,1.54313896927906e-05,-1.18560513835965e-05,9.59575840471969e-05,3.45538768319896e-05,-7.21231281457704e-05,3.37105196211712e-05,-0.000115420361625002,-5.40166544097949e-05,5.2660350567965e-05
532,-0.723990210278974,-0.340633871433985,0.256717611528366,3.19513855040946e-05,1.53858466061441e-05,-1.18205033884352e-05,9.57985387051447e-05,3.43526181556155e-05,-7.18887561761335e-05,3.36378127189031e-05,-0.000115219338933354,-5.37734183838245e-05,5.24679559479246e-05
533,-0.722158354792393,-0.339762059985074,0.256052199924455,3.18561164873336e-05,1.53405183365726e-05,-1.17851359087184e-05,9.56410442129855e-05,3.41528499133726e-05,-7.16567900734177e-05,3.35654726748704e-05,-0.000115020078897299,-5.35318845976861e-05,5.22777553891042e-05
534,-0.720331964366307,-0.33889279350059,0.255388749831295,3.17613775829245e-05,1.52954033470262e-05,-1.17499474236919e-05,9.54850906828564e-05,3.39545710826336e-05,-7.14272193256912e-05,3.34934992589655e-05,-0.000114822571496123,-5.32920518958998e-05,5.20897385124249e-05
535,-0.718511008627626,-0.338026060116055,0.254727251458569,3.16671636300196e-05,1.52505001012172e-05,-1.17149364192138e-05,9.53306679867666e-05,3.37577802010243e-05,-7.12000329761326e-05,3.34218921054118e-05,-0.000114626806390653,-5.30539186049104e-05,5.19038945722465e-05
536,-0.71669545749951,-0.337161848052107,0.254067695098346,3.15734694953941e-05,1.52058070640863e-05,-1.16801013880305e-05,9.51777657688411e-05,3.35624753810173e-05,-7.09752196414456e-05,3.33506507176266e-05,-0.000114432772938312,-5.28174825504882e-05,5.17202124719747e-05
537,-0.714885281199744,-0.336300145614443,0.253410071124716,3.14802900743913e-05,1.51613227022812e-05,-1.16454408300511e-05,9.50263734567688e-05,3.3368654325395e-05,-7.07527675303393e-05,3.32797744730893e-05,-0.000114240460207377,-5.25827410760031e-05,5.15386807797312e-05
538,-0.713080450239066,-0.335440941193738,0.252754369993414,3.13876202918223e-05,1.51170454845918e-05,-1.1610953252609e-05,9.48764802731354e-05,3.31763143413517e-05,-7.05326644613278e-05,3.32092626277489e-05,-0.000114049856990855,-5.23496910590715e-05,5.1359287743608e-05
539,-0.711280935419435,-0.334584223265533,0.252100582241429,3.12954551028627e-05,1.50729738823941e-05,-1.15766371707037e-05,9.47280752465874e-05,3.2985452354997e-05,-7.03148978799465e-05,3.31391143209033e-05,-0.000113860951820467,-5.21183289288763e-05,5.11820213060673e-05
540,-0.70948670783226,-0.333729980390107,0.251448698486603,3.12037894938304e-05,1.50291063700588e-05,-1.15424911072496e-05,9.45811472222061e-05,3.27960649251269e-05,-7.00994548759947e-05,3.30693285791852e-05,-0.000113673732979319,-5.18886506822397e-05,5.10068691188819e-05
541,-0.70769773885658,-0.332878201212322,0.250798709427207,3.11126184830196e-05,1.49854414253534e-05,-1.15085135932906e-05,9.44356848723257e-05,3.2608148256572e-05,-6.98863221996421e-05,3.29999043212147e-05,-0.000113488188515411,-5.16606518996572e-05,5.08338185565569e-05
542,-0.705914000157196,-0.33202887446144,0.250150605841518,3.10219371214195e-05,1.49419775298354e-05,-1.14747031682246e-05,9.42916767064097e-05,3.24216982137292e-05,-6.96754862777984e-05,3.29308403616632e-05,-0.000113304306253857,-5.1434327761176e-05,5.06628567303515e-05
543,-0.704135463682764,-0.331181988950927,0.24950437858737,3.09317404934276e-05,1.48987131692187e-05,-1.14410583800072e-05,9.41491110809736e-05,3.22367103332352e-05,-6.94669332296338e-05,3.28621354153386e-05,-0.000113122073808231,-5.12096730604923e-05,5.04939705023767e-05
544,-0.702362101663854,-0.330337533578232,0.2488600186017,3.08420237175315e-05,1.48556468337346e-05,-1.14075777853476e-05,9.40079762092679e-05,3.20531798365799e-05,-6.92606488818498e-05,3.27937881012414e-05,-0.000112941478597267,-5.09866822245792e-05,5.03271464938505e-05
545,-0.70059388661096,-0.329495497324541,0.248217516900084,3.07527819469333e-05,1.48127770184764e-05,-1.1374259949896e-05,9.38682601704854e-05,3.1871101642414e-05,-6.90566187835229e-05,3.2725796946417e-05,-0.000112762507846944,-5.07653493188729e-05,5.0162371107064e-05
546,-0.698830791312487,-0.328655869254521,0.247576864576263,3.06640103701473e-05,1.47701022237315e-05,-1.13411034484214e-05,9.37299509187903e-05,3.16904703785462e-05,-6.88548282205593e-05,3.26581603897482e-05,-0.000112585148611049,-5.05456680708053e-05,4.99996305283002e-05
547,-0.697072788832696,-0.327818638516037,0.246938052801651,3.05757042115755e-05,1.47276209552984e-05,-1.13081068649794e-05,9.35930362922277e-05,3.15112803935357e-05,-6.86552622297746e-05,3.2590876785665e-05,-0.000112409387777557,-5.03276318788653e-05,4.9838910744445e-05
548,-0.695319852509617,-0.326983794339857,0.246301072824843,3.0487858732048e-05,1.4685331724788e-05,-1.12752687930684e-05,9.34575040213444e-05,3.13335257679059e-05,-6.8457905612433e-05,3.25239444077781e-05,-0.000112235212079178,-5.01112338257399e-05,4.9680197554599e-05
549,-0.693571955952945,-0.326151326039333,0.245665915971108,3.04004692292972e-05,1.46432330499278e-05,-1.12425878357865e-05,9.33233417372005e-05,3.11572003257122e-05,-6.82627429478366e-05,3.24573614523374e-05,-0.000112062608108892,-4.98964666974041e-05,4.95234765761446e-05
550,-0.69182907304189,-0.325321223010074,0.245032573641877,3.03135310384514e-05,1.46013234548338e-05,-1.12100626059697e-05,9.31905369797072e-05,3.09822976449602e-05,-6.80697586061077e-05,3.23911260416815e-05,-0.000111891562319227,-4.96833229844801e-05,4.93687332665878e-05
551,-0.690091177923014,-0.324493474729596,0.244401037314222,3.02270395324623e-05,1.45596014702798e-05,-1.11776917263262e-05,9.30590772053427e-05,3.0808811068186e-05,-6.78789367607854e-05,3.23252362275273e-05,-0.000111722061042924,-4.94717949057671e-05,4.92159529232042e-05
552,-0.68835824500804,-0.323668070756959,0.243771298540323,3.01409901225189e-05,1.45180656339614e-05,-1.11454738295631e-05,9.29289497947502e-05,3.06367337129402e-05,-6.76902614011417e-05,3.22596899942999e-05,-0.000111554090496933,-4.92618744151231e-05,4.90651206989588e-05
553,-0.68663024897164,-0.32284500073239,0.243143348946935,3.00553782584258e-05,1.44767144907372e-05,-1.11134075585038e-05,9.28001420601175e-05,3.0466058481603e-05,-6.75037163440349e-05,3.2194485262216e-05,-0.000111387636792679,-4.90535532141649e-05,4.89162216114731e-05
554,-0.684907164749196,-0.322024254376892,0.242517180234843,2.9970199428956e-05,1.44355465928644e-05,-1.10814915662009e-05,9.26726412523418e-05,3.0296778071168e-05,-6.73192852455617e-05,3.21296198903421e-05,-0.000111222685944991,-4.88468227638174e-05,4.87692405529123e-05
555,-0.683188967534549,-0.321205821491839,0.241892784178312,2.9885449162177e-05,1.43945605002266e-05,-1.10497245160359e-05,9.25464345679183e-05,3.0128884982798e-05,-6.71369516121792e-05,3.20650916796669e-05,-0.000111059223880764,-4.86416742956437e-05,4.86241622993335e-05
556,-0.681475632777728,-0.320389691958558,0.241270152624532,2.98011230257484e-05,1.4353754780547e-05,-1.10181050818194e-05,9.24215091556787e-05,2.99623715310818e-05,-6.69566988117967e-05,3.20008983759327e-05,-0.000110897236447333,-4.84380988227364e-05,4.84809715201421e-05
557,-0.67976713618266,-0.319575855737902,0.240649277493058,2.97172166271988e-05,1.4313128009592e-05,-1.09866319478772e-05,9.22978521233204e-05,2.97972298529511e-05,-6.67785100842387e-05,3.19370376725124e-05,-0.000110736709420665,-4.82360871502953e-05,4.83396527868944e-05
558,-0.67806345370487,-0.318764302869804,0.24003015077524,2.96337256141682e-05,1.42726787713675e-05,-1.09553038091348e-05,9.21754505436536e-05,2.96334519165624e-05,-6.66023685516582e-05,3.1873507213132e-05,-0.000110577628513173,-4.80356298860816e-05,4.82001905821389e-05
559,-0.676364561549158,-0.317955023472829,0.239412764533653,2.95506456746327e-05,1.42324056583017e-05,-1.09241193711954e-05,9.20542914607297e-05,2.9471029529759e-05,-6.64282572285769e-05,3.18103045944977e-05,-0.000110419979381367,-4.78367174503963e-05,4.80625693079396e-05
560,-0.674670436167281,-0.317148007743708,0.238797110901524,2.94679725371156e-05,1.41923072714233e-05,-1.08930773504039e-05,9.19343618958013e-05,2.93099543483938e-05,-6.62561590314276e-05,3.17474273690328e-05,-0.000110263747636109,-4.76393400887015e-05,4.792677329112e-05
561,-0.672981054255603,-0.316343245956866,0.238183182082148,2.93857019708559e-05,1.41523822205271e-05,-1.08621764739157e-05,9.18156488529825e-05,2.91502178844579e-05,-6.60860567881619e-05,3.16848730472914e-05,-0.000110108918836075,-4.74434878675507e-05,4.77927868050691e-05
562,-0.671296392752755,-0.315540728463943,0.237570970348309,2.93038297859711e-05,1.41126291243309e-05,-1.08314154797514e-05,9.16981393248337e-05,2.89918115138494e-05,-6.59179332472667e-05,3.16226391004632e-05,-0.000109955478521973,-4.72491507109881e-05,4.76605940501279e-05
563,-0.66961642883727,-0.314740445693297,0.236960468041686,2.9222351833593e-05,1.40730466106288e-05,-1.08007931168492e-05,9.15818202976923e-05,2.88347264841805e-05,-6.57517710866994e-05,3.15607229627988e-05,-0.000109803412196083,-4.70563183825716e-05,4.75301791883083e-05
564,-0.667941139925227,-0.313942388149509,0.236351667572272,2.91412640059716e-05,1.40336333164274e-05,-1.07703081451113e-05,9.14666787567742e-05,2.86789539220759e-05,-6.55875529224491e-05,3.14991220338272e-05,-0.000109652705342241,-4.68649805075429e-05,4.74015263369821e-05
565,-0.666270503667872,-0.31314654641287,0.235744561417771,2.90605622365811e-05,1.39943878880776e-05,-1.07399593354471e-05,9.13527016913032e-05,2.85244848403765e-05,-6.54252613169657e-05,3.14378336806085e-05,-0.000109503343429541,-4.66751265786145e-05,4.72746195787277e-05
566,-0.664604497949253,-0.31235291113887,0.235139142123012,2.89802425001931e-05,1.39553089814066e-05,-1.07097454698033e-05,9.12398760992416e-05,2.83713101453633e-05,-6.52648787870963e-05,3.13768552400548e-05,-0.000109355311918411,-4.64867459645329e-05,4.71494429679268e-05
567,-0.662943100883832,-0.311561473057676,0.234535402299345,2.89003008129264e-05,1.39163952618294e-05,-1.06796653411984e-05,9.11281889919353e-05,2.8219420643442e-05,-6.51063878119823e-05,3.13161840209113e-05,-0.0001092085962664,-4.62998279179071e-05,4.70259805375173e-05
568,-0.66128629081411,-0.310772222973597,0.233933334624043,2.88207332323041e-05,1.3877645404461e-05,-1.06497177537446e-05,9.10176273987707e-05,2.80688070478057e-05,-6.49497708405891e-05,3.1255817305945e-05,-0.0001090631819341,-4.61143615831348e-05,4.690421630526e-05
569,-0.659634046308243,-0.309985151764553,0.233332931839703,2.8741535857262e-05,1.38390580942166e-05,-1.06199015226713e-05,9.09081783714138e-05,2.79194599848564e-05,-6.47950102991014e-05,3.11957523538293e-05,-0.00010891905439047,-4.59303360039126e-05,4.67841342800451e-05
570,-0.657986346157655,-0.309200250381533,0.232734186753641,2.86627048281472e-05,1.38006320259114e-05,-1.05902154743393e-05,9.07998289878994e-05,2.7771370000616e-05,-6.46420885979816e-05,3.11359864011317e-05,-0.000108776199118077,-4.5747740130794e-05,4.66657184678037e-05
571,-0.65634316937466,-0.308417509848046,0.232137092237288,2.85842363267182e-05,1.37623659043436e-05,-1.05606584462533e-05,9.06925663568338e-05,2.76245275665833e-05,-6.44909881388574e-05,3.10765166641448e-05,-0.000108634601618354,-4.55665628281032e-05,4.65489528773376e-05
572,-0.654704495190074,-0.307636921259571,0.23154164122559,2.85061265761139e-05,1.37242584443819e-05,-1.05312292870666e-05,9.05863776211833e-05,2.74789230858429e-05,-6.4341691321101e-05,3.10173403408022e-05,-0.000108494247416492,-4.53867928811513e-05,4.64338215257926e-05
573,-0.653070303050841,-0.306858475782998,0.230947826716395,2.84283718408108e-05,1.36863083710389e-05,-1.05019268565857e-05,9.04812499620557e-05,2.73345468987136e-05,-6.41941805483334e-05,3.09584546123677e-05,-0.000108355122066201,-4.52084190028589e-05,4.6320308444188e-05
574,-0.651440572617653,-0.30608216465607,0.230355641769858,2.835096842657e-05,1.36485144195413e-05,-1.04727500257666e-05,9.03771706023103e-05,2.7191389288311e-05,-6.40484382345056e-05,3.08998566452199e-05,-0.000108217211154349,-4.50314298403496e-05,4.6208397682467e-05
575,-0.649815283762575,-0.305307979186813,0.229765079507824,2.82739126803475e-05,1.36108753353884e-05,-1.04436976767143e-05,9.02741268099124e-05,2.7049440485883e-05,-6.39044468100686e-05,3.08415435923075e-05,-0.000108080500305155,-4.48558139811253e-05,4.60980733148263e-05
576,-0.648194416566681,-0.304535910752973,0.229176133113232,2.81972009902358e-05,1.35733898744181e-05,-1.0414768702668e-05,9.01721059014267e-05,2.69086906761904e-05,-6.37621887275913e-05,3.07835125950285e-05,-0.000107944975184769,-4.46815599595323e-05,4.59893194442493e-05
577,-0.646577951317687,-0.303765950801437,0.228588795829504,2.81208297853561e-05,1.35360568028543e-05,-1.03859620079884e-05,9.0071095245149e-05,2.6769130002484e-05,-6.36216464673323e-05,3.07257607846959e-05,-0.000107810621505249,-4.45086562625842e-05,4.58821202072321e-05
578,-0.644965868507593,-0.302998090847664,0.228003060959946,2.80447955357389e-05,1.3498874897351e-05,-1.0357276508146e-05,8.99710822641337e-05,2.66307485714035e-05,-6.3482802542784e-05,3.06682852839124e-05,-0.000107677425028385,-4.43370913356545e-05,4.57764597785329e-05
579,-0.643358148830337,-0.302232322475103,0.227418921867135,2.79690947522083e-05,1.34618429450373e-05,-1.03287111296981e-05,8.98720544391662e-05,2.64935364578293e-05,-6.33456395057645e-05,3.06110832081481e-05,-0.000107545371569577,-4.41668535882397e-05,4.56723223753541e-05
580,-0.641754773179447,-0.301468637334614,0.226836371972326,2.78937239862454e-05,1.34249597435506e-05,-1.03002648102658e-05,8.97739993115799e-05,2.63574837094303e-05,-6.32101399514359e-05,3.05541516670953e-05,-0.000107414447001438,-4.39979313992885e-05,4.55696922615778e-05
581,-0.640155722645711,-0.300707027143884,0.226255404754844,2.78186798298485e-05,1.33882241010656e-05,-1.02719364985063e-05,8.96769044860187e-05,2.62225803510529e-05,-6.30762865230498e-05,3.04974877660575e-05,-0.000107284637257359,-4.38303131223935e-05,4.54685537517092e-05
582,-0.638560978514846,-0.299947483686846,0.225676013751483,2.77439589153676e-05,1.33516348363241e-05,-1.02437251540865e-05,8.95807576329395e-05,2.60888163892304e-05,-6.29440619167484e-05,3.0441088607226e-05,-0.000107155928334747,-4.36639870910376e-05,4.53688912149412e-05
583,-0.636970522265185,-0.29918999881309,0.225098192555912,2.76695579153424e-05,1.33151907786557e-05,-1.02156297476483e-05,8.94855464911124e-05,2.59561818163302e-05,-6.28134488859261e-05,3.03849512909994e-05,-0.000107028306298285,-4.34989416235024e-05,4.5270689078754e-05
584,-0.635384335565367,-0.298434564437277,0.22452193481807,2.75954735423316e-05,1.32788907679922e-05,-1.0187649260772e-05,8.93912588700638e-05,2.58246666145048e-05,-6.26844302454867e-05,3.03290729172175e-05,-0.000106901757283019,-4.33351650274599e-05,4.51739318325316e-05
585,-0.633802400272045,-0.29768117253855,0.223947234243577,2.75217025487095e-05,1.32427336548794e-05,-1.01597826859423e-05,8.92978826521882e-05,2.569426075969e-05,-6.25569888761167e-05,3.02734505862215e-05,-0.000106776267497442,-4.31726456049438e-05,4.50786040308628e-05
