time_s,x_M_m,y_M_m,sigma_rad,sigma_deg,lambda_m,x_T_m,y_T_m,r_m,q_rad,q_deg,qdot_rad_s,qdot_deg_s,a_n_m_s2,n_g
0,0,0,0.523598775598299,30,0,8660.25403784439,5000,10000,0.523598775598299,30,0.0249999999999998,1.43239448782704,24.9999999999998,2.5492905324448
2.00950914520766e-07,0.000174028596383933,0.000100475458134663,0.523598780622072,30.000000287841,0.000200950914520766,8660.25393736893,5000,9999.99971203479,0.523598780622072,30.000000287841,0.0250000009374486,1.4323945415389,25.0000004350712,2.54929057680974
1.2057054871246e-06,0.00104417156316062,0.000602852775036386,0.523598805740938,30.000001727046,0.0012057054871246,8660.25343499164,5000,9999.99827220873,0.523598805740938,30.000001727046,0.0250000056246934,1.43239481009825,25.0000026104289,2.54929079863449
6.22947835014376e-06,0.00539488601846944,0.00311474001525527,0.5235989313353,30.0000089230729,0.00622947835014373,8660.25092310521,5000,9999.99107307852,0.5235989313353,30.0000089230729,0.025000029060939,1.43239615289621,25.0000134872209,2.5492919077586
3.13483426652396e-05,0.0271484488306269,0.0156741926091238,0.523599559307929,30.0000449032542,0.0313483426652364,8660.23836367305,5000,9999.95507742985,0.523599559307929,30.0000449032542,0.0250001462426969,1.43240286691637,25.0000678712754,2.54929745338881
0.000156942664240719,0.135916026279088,0.0784718653999679,0.523602699191569,30.0002248053349,0.156942664240316,8660.17556651227,5000,9999.77509924565,0.523602699191569,30.0002248053349,0.0250007321647319,1.43243643777611,25.0003397939141,2.54932518178115
0.000784914272118113,0.679747997880815,0.392470475160421,0.523618399122059,30.0011243450907,0.784914272067736,8659.86158070833,5000,9998.87520980356,0.523618399122059,30.0011243450906,0.0250036621060918,1.43260431105025,25.0016994662623,2.54946382977493
0.00392477231150509,3.39875992331084,1.96271970270716,0.523696911583749,30.0056227777847,3.92477230520432,8658.29165168863,5000,9994.37579957705,0.523696911583749,30.0056227777847,0.0250183200970779,1.43344415206989,25.0084993071213,2.55015722057189
0.0139247723115051,12.0567803849205,6.96658616756993,0.52394710492077,30.0199578000582,13.9247720297454,8653.29165168863,5000,9980.04623098924,0.523947104920769,30.0199578000582,0.0250650958985146,1.43612420807556,25.0301722684395,2.55236724757583
0.0239247723115051,20.712293296019,11.9747888543831,0.524197515112602,30.0343052471973,23.9247708805617,8648.29165168863,5000,9965.71728940705,0.524197515112602,30.0343052471973,0.0251120124844612,1.43881233043946,25.0518702750192,2.55457982848569
0.0339247723115051,29.3652932196406,16.9873321432486,0.524448142409863,30.0486651335611,33.9247682264819,8643.29165168863,5000,9951.38897627601,0.524448142409863,30.0486651335611,0.0251590704566598,1.44150855363888,25.0735933594073,2.55679496662034
0.0439247723115051,38.0157747059321,22.0042204169506,0.524698987063492,30.0630374735275,43.924763433056,8638.29165168863,5000,9937.06129304621,0.524698987063492,30.0630374735275,0.0252062704202315,1.44421291234471,25.0953415541883,2.55901266530245
0.0539247723115051,46.6637322921222,27.0254580609442,0.524950049324756,30.0774222814929,53.9247558625414,8633.29165168863,5000,9922.73424117232,0.524950049324756,30.0774222814929,0.0252536129836997,1.44692544142277,25.117114891984,2.56123292785855
0.0639247723115051,55.3091605024892,32.0510494633458,0.52520132944525,30.0918195718728,63.9247448738902,8628.29165168863,5000,9908.40782211362,0.52520132944525,30.0918195718728,0.0253010987590144,1.44964617593521,25.1389134054539,2.56345575761896
0.0739247723115051,63.9520538483306,37.0809990149222,0.525452827676893,30.1062293591009,73.9247298227355,8623.29165168863,5000,9894.08203733402,0.525452827676893,30.1062293591009,0.025348728361576,1.45237515114187,25.1607371272949,2.56568115791784
0.0839247723115051,72.5924068279306,42.1153111090799,0.525704544271933,30.1206516576301,83.9247100613781,8618.29165168863,5000,9879.75688830205,0.525704544271933,30.1206516576301,0.0253965024102595,1.4551124025017,25.1825860902414,2.56790913209316
0.0939247723115051,81.230213926529,47.1539901418547,0.525956479482944,30.1350864819318,93.9246849387731,8613.29165168863,5000,9865.4323764909,0.525956479482944,30.1350864819318,0.0254444215274393,1.45785796567409,25.2044603270653,2.57013968348675
0.103924772311505,89.8654696162896,52.1970405119006,0.52620863356283,30.1495338464962,103.924653800517,8608.29165168863,5000,9851.10850337843,0.52620863356283,30.1495338464962,0.0254924863390133,1.46061187652037,25.226359870576,2.57237281544421
0.113924772311505,98.498168356268,57.2444666204794,0.526461006764821,30.1639937658325,113.924615988832,8603.29165168863,5000,9836.78527044718,0.526461006764821,30.1639937658325,0.025540697474428,1.46337417110517,25.2482847536203,2.574608531315
0.123924772311505,107.12830459238,62.2962728714494,0.526713599342477,30.1784662544686,123.924570842557,8598.29165168863,5000,9822.46267918438,0.526713599342477,30.1784662544686,0.0255890555667038,1.46614488569787,25.2702350090826,2.5768468344524
