time_s,x_M_m,y_M_m,sigma_rad,sigma_deg,lambda_m,x_T_m,y_T_m,r_m,q_rad,q_deg,qdot_rad_s,qdot_deg_s,a_n_m_s2,n_g
0,0,0,0.523598775598299,30,0,8660.25403784439,5000,10000,0.523598775598299,30,0.0249999999999998,1.43239448782704,99.999999999999,10.1971621297792
2.32038129184932e-07,0.000200950913174724,0.00011601906692388,0.523598798802111,30.0000013294805,0,8660.25392182532,5000,9999.99966748641,0.523598781399252,30.0000003323701,0.0249999993421864,1.43239445013711,99.9999973687455,10.197161861466
1.39222877510959e-06,0.00120570543866707,0.000696114471485683,0.523598914821165,30.0000079768827,0,8660.25334173,5000,9999.99800491849,0.523598810404015,30.0000019942207,0.0249999960531195,1.43239426168746,99.9999842124779,10.1971605199001
7.19318200473289e-06,0.00622947705659689,0.0035965932428541,0.523599494916206,30.0000412138802,0,8660.25044125338,5000,9999.98969207898,0.523598955427776,30.00001030347,0.0249999796077826,1.43239331943907,99.9999184311304,10.1971538120694
3.61979481528494e-05,0.0313483099079297,0.0180990308135917,0.523602395385685,30.00020739854,0,8660.23593887031,5000,9999.94812788461,0.523599680545145,30.000051849635,0.0249998973810396,1.43238860819373,99.9995895241585,10.1971202728922
0.000181221778893432,0.156941843204424,0.0906123115034549,0.523616897589982,30.0010383136398,0,8660.16342695494,5000,9999.74030699162,0.523603306096219,30.0002595784099,0.0249994862458607,1.43236505188317,99.9979449834428,10.1969525764091
0.000906340932596344,0.784893735399999,0.453206034455833,0.523689405033962,30.0051926841631,0,8659.80086737809,5000,9998.70120449903,0.523621432957215,30.0012981710408,0.0249974305333647,1.43224726823325,99.9897221334587,10.1961140790646
0.0045319367011109,3.9242588039229,2.26685746163427,0.524051852810807,30.0259594120703,0,8657.98806949383,5000,9993.50574140622,0.523712044901426,30.0064898530176,0.0249871510560777,1.43165829756911,99.948604224311,10.1919212192044
0.0145319367011109,12.5797453970876,7.2751050114487,0.525050771683367,30.0831932475439,0,8652.98806949383,5000,9979.17621270206,0.523961774619566,30.020798311886,0.024958790641146,1.43003336548828,99.8351625645839,10.1803533892393
0.0245319367011109,21.2302276865228,12.2919912832036,0.526048555907767,30.1403620724668,0,8647.98806949383,5000,9964.84731651226,0.524211220675666,30.0350905181167,0.024930418651272,1.42840777021212,99.7216746050881,10.1687808380118
0.0345319367011109,29.8757027535952,17.3175014649712,0.527045205021387,30.1974658603327,0,8642.98806949383,5000,9950.5190579839,0.524460382954071,30.0493664650832,0.0249020351053173,1.4267815128213,99.6081404212692,10.157203573215
