method_id,method_name,object_id,object_type,time_s,x_m,y_m,z_m,heading_deg,pitch_deg,roll_deg,speed_mps,r_m,q_deg,qdot_deg_s,a_n_m_s2,n_g
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.244531936701111,210.269229529259,0,124.819156657032,58.6184355849898,31.3815644150102,0,1000,9649.78182824872,30.3453938374919,1.39247900464815,97.2133735840146,9.91300531618999
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.254531936701111,218.803881005257,0,130.030655128408,58.5627692382072,31.4372307617928,0,1000,9635.46885938108,30.3593104252535,1.39083844109496,97.0988406416489,9.90132620636495
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.264531936701111,227.333468155126,0,135.250438189536,58.5071685267423,31.4928314732577,0,1000,9621.15664095853,30.3732106041836,1.38919723849603,96.9842630854748,9.88964254719754
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.274531936701111,235.857988927193,0,140.478491151927,58.4516334761426,31.5483665238574,0,1000,9606.84517764232,30.3870943678963,1.38755539777548,96.8696409800067,9.87795434526639
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.284531936701111,244.377441305312,0,145.714799332931,58.3961641119142,31.6038358880858,0,1000,9592.53447407354,30.4009617100151,1.38591291985072,96.7549743892933,9.86626160710266
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.294531936701111,252.89182330881,0,150.959348055794,58.3407604595227,31.6592395404773,0,1000,9578.22453487322,30.4148126241724,1.38426980563249,96.6402633769156,9.85456433918979
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.304531936701111,261.401132992443,0,156.212122649709,58.285422544405,31.714577455595,0,1000,9563.91536464229,30.4286471040098,1.38262605602483,96.5255080059872,9.84286254796359
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.314531936701111,269.905368446346,0,161.47310844987,58.2301503919594,31.7698496080406,0,1000,9549.60696796162,30.4424651431779,1.38098167192504,96.4107083391525,9.83115623981202
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.324531936701111,278.404527795984,0,166.742290797524,58.1749440275475,31.8250559724525,0,1000,9535.29934939199,30.4562667353363,1.37933665422373,96.2958644385866,9.81944542107515
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.334531936701111,286.898609202104,0,172.019655040025,58.1198034764933,31.8801965235067,0,1000,9520.99251347415,30.4700518741533,1.37769100380474,96.1809763659937,9.80773009804507
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.344531936701111,295.387610860683,0,177.305186530884,58.064728764092,31.935271235908,0,1000,9506.68646472881,30.4838205533062,1.37604472154516,96.0660441826066,9.79601027696579
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.354531936701111,303.871531002886,0,182.598870629823,58.0097199155992,31.9902800844008,0,1000,9492.38120765665,30.497572766481,1.37439780831533,95.9510679491858,9.78428596403316
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.364531936701111,312.350367895009,0,187.900692702826,57.9547769562299,32.0452230437701,0,1000,9478.07674673834,30.5113085073722,1.3727502649788,95.8360477260185,9.77255716539476
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.374531936701111,320.824119838437,0,193.210638122193,57.8998999111786,32.1001000888214,0,1000,9463.77308643454,30.5250277696831,1.37110209239232,95.7209835729178,9.76082388714982
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.384531936701111,329.29278516959,0,198.528692266584,57.8450888055969,32.1549111944031,0,1000,9449.47023118592,30.5387305471254,1.36945329140585,95.6058755492215,9.74908613534913
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.394531936701111,337.756362259877,0,203.85484052108,57.7903436646025,32.2096563353975,0,1000,9435.16818541318,30.5524168334193,1.36780386286252,95.4907237137919,9.73734391599496
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.404531936701111,346.214849515646,0,209.189068277225,57.7356645132807,32.2643354867193,0,1000,9420.86695351705,30.5660866222936,1.36615380759864,95.3755281250138,9.72559723504089
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.414531936701111,354.668245378133,0,214.531360933083,57.6810513766822,32.3189486233178,0,1000,9406.56653987831,30.579739907485,1.36450312644368,95.2602888407946,9.71384609839187
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.424531936701111,363.116548323416,0,219.881703893283,57.6265042798321,32.3734957201679,0,1000,9392.2669488578,30.5933766827389,1.36285182022022,95.145005918563,9.70209051190396
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.434531936701111,371.559756862365,0,225.240082569073,57.5720232477121,32.4279767522879,0,1000,9377.96818479642,30.6069969418086,1.36119988974402,95.0296794152678,9.69033048138434
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.444531936701111,379.997869540589,0,230.606482378367,57.5176083052786,32.4823916947214,0,1000,9363.67025201516,30.6206006784556,1.35954733582392,94.9143093873776,9.67856601259121
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.454531936701111,388.430884938393,0,235.980888745796,57.4632594774524,32.5367405225476,0,1000,9349.37315481513,30.6341878864496,1.35789415926186,94.7988958908791,9.66679711123361
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.464531936701111,396.858801670722,0,241.363287102757,57.4089767891208,32.5910232108792,0,1000,9335.07689747751,30.647758559568,1.35624036085291,94.683438981277,9.65502378297145
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.474531936701111,405.281618387117,0,246.753662887462,57.3547602651439,32.6452397348561,0,1000,9320.78148426364,30.6613126915964,1.35458594138517,94.5679387135923,9.64324603341531
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.484531936701111,413.699333771662,0,252.152001544986,57.3006099303502,32.6993900696498,0,1000,9306.48691941498,30.6748502763281,1.35293090163983,94.4523951423621,9.63146386812643
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.494531936701111,422.111946542936,0,257.558288527315,57.2465258095326,32.7534741904674,0,1000,9292.19320715313,30.6883713075642,1.35127524239112,94.336808321638,9.61967729261654
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.504531936701111,430.519455453964,0,262.972509293398,57.1925079274573,32.8074920725427,0,1000,9277.90035167986,30.7018757791135,1.34961896440631,94.2211783049854,9.60788631234778
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.514531936701111,438.921859292165,0,268.394649309188,57.1385563088598,32.8614436911402,0,1000,9263.60835717712,30.7153636847924,1.3479620684457,94.1055051454828,9.59609093273267
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.524531936701111,447.319156879305,0,273.824694047697,57.0846709784431,32.9153290215569,0,1000,9249.31722780706,30.728835018425,1.34630455526259,93.9897888957207,9.58429115913392
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.534531936701111,455.711347071446,0,279.262628989038,57.0308519608783,32.9691480391217,0,1000,9235.02696771199,30.7422897738428,1.34464642560327,93.8740296078001,9.57248699686438
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.544531936701111,464.098428758896,0,284.708439620477,56.9770992808138,33.0229007191862,0,1000,9220.73758101448,30.7557279448846,1.34298768020702,93.7582273333326,9.56067845118696
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.554531936701111,472.48040086616,0,290.162111436473,56.923412962862,33.076587037138,0,1000,9206.44907181731,30.7691495253969,1.34132831980608,93.6423821234386,9.54886552731448
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.564531936701111,480.857262351889,0,295.623629938734,56.8697930316077,33.1302069683923,0,1000,9192.16144420349,30.7825545092331,1.33966834512567,93.5264940287465,9.53704823040962
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.574531936701111,489.229012208833,0,301.092980636254,56.8162395116146,33.1837604883854,0,1000,9177.8747022363,30.7959428902542,1.33800775688391,93.410563099392,9.52522656558478
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.584531936701111,497.595649463787,0,306.570149045365,56.7627524274039,33.2372475725961,0,1000,9163.5888499593,30.809314662328,1.33634655579187,93.2945893850169,9.51340053790203
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.594531936701111,505.957173177544,0,312.055120689782,56.7093318034745,33.2906681965255,0,1000,9149.30389139631,30.8226698193295,1.33468474255354,93.1785729347683,9.50157015237296
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.604531936701111,514.313582444844,0,317.547881100648,56.6559776643025,33.3440223356975,0,1000,9135.01983055145,30.8360083551409,1.33302231786578,93.0625137972972,9.48973541395861
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.614531936701111,522.664876394326,0,323.048415816579,56.602690034332,33.3973099656681,0,1000,9120.73667140916,30.849330263651,1.33135928241836,92.9464120207581,9.47789632756936
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.624531936701111,531.011054188473,0,328.556710383709,56.5494689379777,33.4505310620223,0,1000,9106.4544179342,30.8626355387557,1.32969563689392,92.8302676528075,9.46605289806483
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.634531936701111,539.352115023569,0,334.072750355737,56.4963143996309,33.5036856003691,0,1000,9092.17307407167,30.8759241743575,1.32803138196793,92.7140807406033,9.45420513025379
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.644531936701111,547.688058129641,0,339.596521293968,56.4432264436529,33.5567735563471,0,1000,9077.89264374701,30.8891961643659,1.32636651830872,92.5978513308034,9.442353028894
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.654531936701111,556.018882770417,0,345.128008767362,56.3902050943819,33.6097949056181,0,1000,9063.61313086605,30.9024515026968,1.32470104657745,92.4815794695651,9.43049659869222
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.664531936701111,564.344588243269,0,350.667198352573,56.3372503761258,33.6627496238742,0,1000,9049.33453931498,30.9156901832728,1.32303496742808,92.3652652025439,9.41863584430401
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.674531936701111,572.665173879167,0,356.214075633998,56.2843623131662,33.7156376868339,0,1000,9035.05687296038,30.9289122000228,1.32136828150738,92.2489085748924,9.40677077033365
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.684531936701111,580.980639042627,0,361.768626203817,56.2315409297678,33.7684590702322,0,1000,9020.78013564926,30.9421175468825,1.3197009894549,92.1325096312596,9.39490138133405
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.694531936701111,589.290983131662,0,367.330835662036,56.1787862501582,33.8212137498418,0,1000,9006.50433120904,30.9553062177936,1.31803309190294,92.0160684157893,9.38302768180666
pn_K4,比例导引法 K=4,missile_pn_K4,missile,0.704531936701111,597.596205577731,0,372.900689616536,56.1260982985446,33.8739017014554,0,1000,8992.22946344758,30.9684782067043,1.31636458947658,91.8995849721196,9.37114967620131
